'cod_producto','nom_producto','val_cantidad_uc','des_path_foto'
'1823','CERVEZA QUILMES CAJON X 12','1','D:\Fotos\BEBIDAS\CERVEZAS\1823 1826.jpg'
'1824','CERVEZA BRAHAMA CAJON X 12','1','D:\Fotos\BEBIDAS\CERVEZAS\1824 1825.jpg'
'1825','BRAHAMA LATA 473CC','6','D:\Fotos\BEBIDAS\CERVEZAS\1824 1825.jpg'
'1826','QUILMES LATA 473CC','6','D:\Fotos\BEBIDAS\CERVEZAS\1823 1826.jpg'
'1827','HEINEKEN LATA 473C','6','D:\Fotos\BEBIDAS\CERVEZAS\1838 1827 1842.jpg'
'1829','ROCIO VEGETAL CAÑUELAS GIRASOL','12','D:\Fotos\ALMACEN\ACEITES Y VINAGRES\1829.jpg'
'1836','IMPERIAL RUBIA LATA "710CC"','6','D:\Fotos\BEBIDAS\CERVEZAS\1837 362 1836.jpg'
'1837','IMPERIAL GOLDEN LATA "710"CC','6','D:\Fotos\BEBIDAS\CERVEZAS\1837 362 1836.jpg'
'1838','HEINEKEN LATA "710"C','6','D:\Fotos\BEBIDAS\CERVEZAS\1838 1827 1842.jpg'
'1839','SCHNEIDER LATA "710CC"','6','D:\Fotos\BEBIDAS\CERVEZAS\1497 1839.jpg'
'1841','WARSTAINER LATA 473CC','6','D:\Fotos\BEBIDAS\CERVEZAS\1841.jpg'
'1842','HEINEKEN SIN ALCOHOL LATA 355C','6','D:\Fotos\BEBIDAS\CERVEZAS\1838 1827 1842.jpg'
'1843','IMPERIAL STOUT LATA 473CC','6',''
'1844','IMPERIAL IPA LATA 473CC','6',''
'1850','ACEITE CHEFF GIRASOL 900CC','15','D:\Fotos\ALMACEN\ACEITES Y VINAGRES\1850.jpg'
'1853','SEVEN UP 1.5L','6','D:\Fotos\BEBIDAS\JUGOS Y GASEOSAS\2605 2606 1853.jpg'
'1855','SODA SIFON NIHUIL 1.75L','6','D:\Fotos\BEBIDAS\AGUAS Y SODAS\4005 1857 1855 4050.jpg'
'1857','AGUA NIHUIL 600ML','12','D:\Fotos\BEBIDAS\AGUAS Y SODAS\4005 1857 1855 4050.jpg'
'1860','PREMEZCLAS CHIPA  250G','12',''
'1861','ESTANCIA MENDOZA BLANCO DULCE 750CC','6','D:\Fotos\BEBIDAS\VINOS\1861 1913 1911.jpg'
'1865','PALMERITA MANJARES 200G','20','D:\Fotos\ALMACEN\GALLETITAS\1865.jpg'
'1902','ESTANCIA MENDOZA MER-MAL 750CC','6','D:\Fotos\BEBIDAS\VINOS\1904 1908 1902.jpg'
'1903','CINZANO ROSSO X 950CC','12','D:\Fotos\BEBIDAS\APERITIVOS\1903.jpg'
'1904','ESTANCIA MENDOZA CABER-MALBEC 750CC','6','D:\Fotos\BEBIDAS\VINOS\1904 1908 1902.jpg'
'1908','ESTANCIA MENDOZA CHAR-CHENIN 750CC','6','D:\Fotos\BEBIDAS\VINOS\1904 1908 1902.jpg'
'1911','ESTANCIA MENDOZA CABE-MALBEC 1125','6','D:\Fotos\BEBIDAS\VINOS\1861 1913 1911.jpg'
'1913','ESTANCIA MENDOZA BLEN ENOLOGO 750ML','6','D:\Fotos\BEBIDAS\VINOS\1861 1913 1911.jpg'
'1919','GALL. LUPINAS VAINILLA 150G','30','D:\Fotos\ALMACEN\GALLETITAS\1919 1920 1923.jpg'
'1920','GALL. LUPINAS CHIP 150G','30','D:\Fotos\ALMACEN\GALLETITAS\1919 1920 1923.jpg'
'1921','MAIZENA ALMIDON DE MAIZ X 250G','50','D:\Fotos\ALMACEN\VARIOS\1921 1922.jpg'
'1922','MAIZENA ALMIDON DE MAIZ X 550G','28','D:\Fotos\ALMACEN\VARIOS\1921 1922.jpg'
'1923','GALL. LUPINAS SURTIDO 150G','30','D:\Fotos\ALMACEN\GALLETITAS\1919 1920 1923.jpg'
'1939','LYSOFORM A. MONTAÑA 360ML','12',''
'1940','LYSOFORM ORIGINAL 360CC','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\1940.jpg'
'1942','DILEMA BLANCO DULCE 750CC','6','D:\Fotos\BEBIDAS\VINOS\1942 1970 1946.jpg'
'1944','TALLARINES SEMOLADO AMARILLO GALLETTI','10','D:\Fotos\ALMACEN\FIDEOS\1944 1945 1947 1948 1949 .jpg'
'1945','TALLARINES SEMOLADO VERDE GALLETTI 400G','10','D:\Fotos\ALMACEN\FIDEOS\1944 1945 1947 1948 1949 .jpg'
'1946','DILEMA TINTO DULCE NATURAL 750','6','D:\Fotos\BEBIDAS\VINOS\1942 1970 1946.jpg'
'1947','NIDO VERDE GALLETTI X 400G','10','D:\Fotos\ALMACEN\FIDEOS\1944 1945 1947 1948 1949 .jpg'
'1948','NIDO AMARILLO GALLETTI X 400G','10','D:\Fotos\ALMACEN\FIDEOS\1944 1945 1947 1948 1949 .jpg'
'1949','MOÑO AMARILLO GALLETTI X 400G','10','D:\Fotos\ALMACEN\FIDEOS\1944 1945 1947 1948 1949 .jpg'
'1950','MOÑO TRICOLOR GALLETTI X 400G','10',''
'1960','ROLLO DE COCINA CAMPANITA 1X200','12','D:\Fotos\LIMPIEZA\PAPELES\3257 1960 1961.jpg'
'1961','ROLLO DE COCINA CAMPANITA 2X100','10','D:\Fotos\LIMPIEZA\PAPELES\3257 1960 1961.jpg'
'1962','P HIGIENICO CAMPANITA SOFT4 X 80M','10','D:\Fotos\LIMPIEZA\PAPELES\813 816 1962 811.jpg'
'1964','LECHE ARMONIA ENTERA SERENISIMA 1L','17','D:\Fotos\FRIO\LACTEOS\2326 1964 2296.jpg'
'1966','BLEM MARRON 360CC','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\1966.jpg'
'1967','BLEM NARANJA 360CC','12',''
'1970','DILEMA ROSASO DULCE 750ML','6','D:\Fotos\BEBIDAS\VINOS\1942 1970 1946.jpg'
'1988','TORO VIEJO TINTO 1125CC','6','D:\Fotos\BEBIDAS\VINOS\1423 1421 1427 1988 1424.jpg'
'2000','CAR. BUTTER TOFFEES AGUILA 822G','6','D:\Fotos\GOLOSINAS\VARIOS\2000 2001 2002.jpg'
'2001','CAR. BUTTER TOFFEES BON O BON 822G','6','D:\Fotos\GOLOSINAS\VARIOS\2000 2001 2002.jpg'
'2002','CAR. BUTTER TOFFEES CHOC BCO 822G','6','D:\Fotos\GOLOSINAS\VARIOS\2000 2001 2002.jpg'
'2003','CAR. BUTTER TOFFEES CHOCOLATE 822G','6','D:\Fotos\GOLOSINAS\VARIOS\2003 2004 2008.jpg'
'2004','CAR. BUTTER TOFFEES RELL DDL 822G','6','D:\Fotos\GOLOSINAS\VARIOS\2003 2004 2008.jpg'
'2005','CAR. ARCOR MASTICABLE FRUTA 800G','10','D:\Fotos\GOLOSINAS\VARIOS\2005 2006 2103.jpg'
'2006','CAR. ARCOR MENTA Y CHOCO 715G','6','D:\Fotos\GOLOSINAS\VARIOS\2005 2006 2103.jpg'
'2007','CAR. ARCOR MIEL Y MENTA 335G','12','D:\Fotos\GOLOSINAS\VARIOS\2007 3850 3851 3849.jpg'
'2008','CAR. BUTTER TOFFEES LECHE 822G','6','D:\Fotos\GOLOSINAS\VARIOS\2003 2004 2008.jpg'
'2017','GANCIA + LIMA LIMON LATA 473CC','1','D:\Fotos\BEBIDAS\APERITIVOS\2017 1505 1502.jpg'
'2023','HAMLET MEGA MANI 165G','18','D:\Fotos\GOLOSINAS\VARIOS\746 2043.jpg'
'2024','CHOC TOKKE DDL 72G','24',''
'2028','CHOC FULL MANI TABLETA 100G','30',''
'2040','TURRON MISKY 25G','50','D:\Fotos\GOLOSINAS\VARIOS\727 724 733 2040.jpg'
'2050','ENCENDEDOR CANDELA X 2U','100','D:\Fotos\VARIOS\2053 814 2051 2052 2050.jpg'
'2051','ENCEND. CANDELA EXTENSIBLE','12','D:\Fotos\VARIOS\2053 814 2051 2052 2050.jpg'
'2053','BENGALA CANDELA CLASICA 4U','10','D:\Fotos\VARIOS\2053 814 2051 2052 2050.jpg'
'2054','ENCENDEDORES FUEGOLANDIA X25U','40','D:\Fotos\VARIOS\2054.jpg'
'2060','GALL AIRE DE LUJAN CHIP D CHOC 180G','15','D:\Fotos\ALMACEN\GALLETITAS\2060 2061 2062.jpg'
'2061','GALL AIRE DE LUJAN PASAS DE UVA 180G','15','D:\Fotos\ALMACEN\GALLETITAS\2060 2061 2062.jpg'
'2062','GALL AIRE DE LUJAN CHOCOLATE 180G','15','D:\Fotos\ALMACEN\GALLETITAS\2060 2061 2062.jpg'
'2063','GALL AIRE DE LUJAN MANTECA 180G','15','D:\Fotos\ALMACEN\GALLETITAS\2063 526 529.jpg'
'2085','CHOC COFLER AIR ALMENDRA X 55G','10','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\2086 2085 2087.jpg'
'2086','CHOC COFLER ALMENDRA X 55G','10','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\2086 2085 2087.jpg'
'2087','CHOC COFLER CHOCO C/LECHE X 55G','10','D:\Fotos\GOLOSINAS\ALFAJORES Y CHOCOLATES\2086 2085 2087.jpg'
'2100','ALWAYS EXTRA PROT SUAVE 8U','24',''
'2103','TURRON ARCOR 25G','50','D:\Fotos\GOLOSINAS\VARIOS\2005 2006 2103.jpg'
'2104','PRESTOBARBA AZUL X 10U GILLETTE 2F','12','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\684 2108 2104 2125 685.jpg'
'2105','PRESTOBARBA GRIS 3 FILOS','10','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\684 2108 2104 2125 685.jpg'
'2106','MACH 3 FILOS SENSITIVE','30',''
'2107','PRESTOBARBA BLIST 2U X  3 FILOS','12',''
'2108','PRESTOBARBA AZUL GILLETTE 2 FILOS','20','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\684 2108 2104 2125 685.jpg'
'2112','DOWNY LIRI DE PRIMAVERA X 400ML','24','D:\Fotos\LIMPIEZA\VARIOS\2101 2109 2111 2112 2113.jpg'
'2113','DOWNY LIRI DE MISTICO X 500ML','24','D:\Fotos\LIMPIEZA\VARIOS\2101 2109 2111 2112 2113.jpg'
'2114','ALWAYS AJUSTE PERF X 8U','24','D:\Fotos\PERFUMERIA\CUIDADO PERSONAL\1750 2114.jpg'
'2116','RINDE 2 NARANJA X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2116 2117 2118 2119.jpg'
'2117','RINDE 2 DURAZNO X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2116 2117 2118 2119.jpg'
'2118','RINDE 2 MIX X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2116 2117 2118 2119.jpg'
'2119','RINDE 2 LIMON X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2116 2117 2118 2119.jpg'
'2120','RINDE 2 ANANA X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2120 2121 2122 2123.jpg'
'2122','RINDE 2 NARANJA-BANANA X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2120 2121 2122 2123.jpg'
'2123','RINDE 2 NARANJA-MANGO X 10U','24','D:\Fotos\BEBIDAS\JUGOS EN POLVO\2120 2121 2122 2123.jpg'
'2129','TANG NARANJA BANANA DISPLAY','12',''
'2130','TANG LIMA NARANJA DISPLAY','12','D:\Fotos\BEBIDAS\JUGOS EN POLVO\1707 1708 1709 1710 2130.jpg'
'2138','MAQUINA DE AFEITAR BIC 2 FILOS','12',''
'2139','PRESTOBARBA 3 FILOS DERMA','24',''
'2140','AYUDIN LAVANDINA 1000ML','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2140 2270 2268 2269.jpg'
'2141','AYUDIN ROPA BLANCA 1000ML','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2265 2266 2267 2141.jpg'
'2148','RINDE 2 FRUTILLA X 10U','24',''
'2200','GALL. SURTIDO DIVERSION X400G','21','D:\Fotos\ALMACEN\GALLETITAS\2200.jpg'
'2210','GALL. SURTIDO BAGLEY X400G','21','D:\Fotos\ALMACEN\GALLETITAS\2210.jpg'
'2213','JABON LIQUIDO SIGNO PLUS AZUL 5L','1','D:\Fotos\LIMPIEZA\JABONES LIQUIDOS\2213.jpg'
'2214','JABON TOCADOR SIGNO BLANCO 90G','60','D:\Fotos\PERFUMERIA\JABONES\2215 2214.jpg'
'2215','JABON TOCADOR SIGNO TRICOLOR X3U 90G','20','D:\Fotos\PERFUMERIA\JABONES\2215 2214.jpg'
'2216','JABON LA PERDIZ 200G','48','D:\Fotos\LIMPIEZA\VARIOS\2216.jpg'
'2217','JABON SIGNO BLANCO 200G','48','D:\Fotos\LIMPIEZA\VARIOS\2217.jpg'
'2218','JABON LE NID X3U','20','D:\Fotos\PERFUMERIA\JABONES\2218.jpg'
'2220','ELIO MAIZ PISINGALLO X 400G','20','D:\Fotos\ALMACEN\LEGUMBRES\2220 2225 2232 2242.jpg'
'2225','GARBANZO ELIO 400G','10','D:\Fotos\ALMACEN\LEGUMBRES\2220 2225 2232 2242.jpg'
'2226','POROTO ALUBIA ELIO 500G','10','D:\Fotos\ALMACEN\LEGUMBRES\2243 2228 2229 2226.jpg'
'2228','MAIZ PISADO BLANCO ELIO 400G','10','D:\Fotos\ALMACEN\LEGUMBRES\2243 2228 2229 2226.jpg'
'2229','MAIZ PISADO COLORADO ELIO 500G','10','D:\Fotos\ALMACEN\LEGUMBRES\2243 2228 2229 2226.jpg'
'2230','ARVEJAS ELIO LATA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\2230 2233 2231 2235.jpg'
'2231','JARDINERA ELIO LATA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\2230 2233 2231 2235.jpg'
'2232','LENTEJAS ELIO LATA 300G','24','D:\Fotos\ALMACEN\LEGUMBRES\2220 2225 2232 2242.jpg'
'2233','CHOCLO ELIO LATA 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\2230 2233 2231 2235.jpg'
'2235','POROTO ELIO LATA X 350G','24','D:\Fotos\ALMACEN\LATAS Y CONSERVAS\2230 2233 2231 2235.jpg'
'2242','LENTEJAS ELIO X 400G','20','D:\Fotos\ALMACEN\LEGUMBRES\2220 2225 2232 2242.jpg'
'2243','LENTEJON ELIO X 400G','20','D:\Fotos\ALMACEN\LEGUMBRES\2243 2228 2229 2226.jpg'
'2260','AYUDIN AERO FRESCURA MATINAL X 332ML','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2262 2261 2260.jpg'
'2261','AYUDIN AERO DESINFEC. ORIGINAL X 332ML','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2262 2261 2260.jpg'
'2262','AYUDIN AERO DESINFEC. BEBE 322G','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2262 2261 2260.jpg'
'2265','AYUDIN LAVANDINA EN GEL LAVANDA 700ML','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2265 2266 2267 2141.jpg'
'2266','AYUDIN LAVANDINA EN GEL MENTA 700ML','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2265 2266 2267 2141.jpg'
'2267','AYUDIN LAVANDINA EN GEL ORIGINAL 700ML','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2265 2266 2267 2141.jpg'
'2268','AYUDIN LAVANDINA EN GEL CITRICA 700ML','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2140 2270 2268 2269.jpg'
'2269','AYUDIN LAVANDINA EN GEL FLORAL 700','15','D:\Fotos\LIMPIEZA\LAVANDINAS\2140 2270 2268 2269.jpg'
'2270','AYUDIN LAVANDINA 2000ML','8','D:\Fotos\LIMPIEZA\LAVANDINAS\2140 2270 2268 2269.jpg'
'2271','POET FLORES DE PRIMAVERA 900CC','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2273 2272 2279 2271 2274.jpg'
'2272','POET DESPERTAR DE ENERGIA 900CC','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2273 2272 2279 2271 2274.jpg'
'2273','POET ALEGRA TU DIA 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2273 2272 2279 2271 2274.jpg'
'2274','POET LAVANDA 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2273 2272 2279 2271 2274.jpg'
'2275','POET SUAVIDAD DE BEBE 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2276 2278 2277 2275.jpg'
'2276','POET MUSICA EN PRIMAVERA 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2276 2278 2277 2275.jpg'
'2277','POET SUAVIDAD ALGODON 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2276 2278 2277 2275.jpg'
'2278','POET SOLO PARA TI 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2276 2278 2277 2275.jpg'
'2279','POET ESPÍRITU PLAY 900ML','12','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2273 2272 2279 2271 2274.jpg'
'2280','SELTON AZUL S/OLOR 360ML','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2280 2281 2282 2283.jpg'
'2281','SELTON NARANJA CASA Y JARDIN 360ML','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2280 2281 2282 2283.jpg'
'2282','SELTON NEGRO MATA CUCARACHAS 360ML','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2280 2281 2282 2283.jpg'
'2283','SELTON ROJO ACCION INSTANTANEA 360ML','6','D:\Fotos\LIMPIEZA\AEROSOLES Y LIMPAD\2280 2281 2282 2283.jpg'
'2293','COLGATE HERBAL 90G','12','D:\Fotos\PERFUMERIA\CUIDADO DENTAL\2991 2293 4966.jpg'
'2294','ODOLITO 50G','12',''
'2295','COLGATE ENJUAGUE BUCAL PLAX 250','12','D:\Fotos\PERFUMERIA\CUIDADO DENTAL\2295 2995.jpg'
'2297','LECHE POLVO LS ZERO LACTOSA 400G','12','D:\Fotos\FRIO\LACTEOS\2297 2298 2299.jpg'
'2298','LECHE POLVO LS DESCREMADA 400G','12','D:\Fotos\FRIO\LACTEOS\2297 2298 2299.jpg'
'2299','LECHE POLVO LS ENTERA 400G','12','D:\Fotos\FRIO\LACTEOS\2297 2298 2299.jpg'
'2300','LECHE LS ENTERA 3% SACHET 1L','17','D:\Fotos\FRIO\LACTEOS\2301 2300 2359 2388.jpg'
'2301','LECHE LS DESCR. 1% SACHET 1L','17','D:\Fotos\FRIO\LACTEOS\2301 2300 2359 2388.jpg'
'2302','RALLADITO LA SERENISIMA SOBRE 35G','10','D:\Fotos\ALMACEN\LACTEOS\2302.jpg'
'2303','CHOCOLATADA CINDOR 200CC','24','D:\Fotos\FRIO\LACTEOS\2304 2303.jpg'
'2304','CHOCOLATADA CINDOR 1L','12','D:\Fotos\FRIO\LACTEOS\2304 2303.jpg'
'2306','GRAN COMPRA VAINILLA SACHET 900CC','12','D:\Fotos\FRIO\LACTEOS\2342 2343 2307 2306.jpg'
'2308','YOGUR LS BATIDO VAINILLA 120GR','10',''
'2310','YOGUR LS SACHET DURAZNO 900G','10','D:\Fotos\FRIO\LACTEOS\2355 2311 2310.jpg'
'2311','YOGUR LS SACHET BANANA 900G','10','D:\Fotos\FRIO\LACTEOS\2355 2311 2310.jpg'
'2312','YOGUR LS FRUTAS 140G','10',''
'2314','YOGUR LS CLASICO VAINILLA ENT 190G','10','D:\Fotos\FRIO\LACTEOS\2316 2315 2314 .jpg'
'2315','YOGUR LS CLASICO FRUTILLA ENT 190G','10','D:\Fotos\FRIO\LACTEOS\2316 2315 2314 .jpg'
'2316','YOGUR LS CLASICO C/CEREAL 159G','10','D:\Fotos\FRIO\LACTEOS\2316 2315 2314 .jpg'
'2317','YOGUR LS CLASICO VAINILLA SACHET 900','10','D:\Fotos\FRIO\LACTEOS\2317 2318 2356.jpg'
'2318','YOGUR LS CLASICO FRUTILLA SACHET 900','10','D:\Fotos\FRIO\LACTEOS\2317 2318 2356.jpg'
'2319','YOGURISIMO ESTILO GRIEGO 125G','12','D:\Fotos\FRIO\LACTEOS\2319 2324 2361 2513.jpg'
'2320','YOGUR LS  C/CONFITES 164G','12','D:\Fotos\FRIO\LACTEOS\2321 2320 2322 2373.jpg'
'2321','YOGURISIMO  C/CEREALES 166G','10','D:\Fotos\FRIO\LACTEOS\2321 2320 2322 2373.jpg'
'2322','YOGURISIMO ENTERO FIRME FRUTILLA 190G','12','D:\Fotos\FRIO\LACTEOS\2321 2320 2322 2373.jpg'
'2323','YOGUR LS CLASICO ARITOS FRUTILLA 120G','12',''
'2325','POSTRE LA SERENISIMA 120G','10','D:\Fotos\FRIO\LACTEOS\2349 2350 2399 2382 2325.jpg'
'2326','LECHE ARMONIA DESCREMADA 1L','10','D:\Fotos\FRIO\LACTEOS\2326 1964 2296.jpg'
'2332','QUESO FINLANDIA PROCESADO 180G','12','D:\Fotos\FRIO\LACTEOS\2333 2335 2334 2332.jpg'
'2333','QUESO FINLANDIA BALANCE 180G','12','D:\Fotos\FRIO\LACTEOS\2333 2335 2334 2332.jpg'
'2335','QUESO FINLANDIA CHEDDAR 180G','12','D:\Fotos\FRIO\LACTEOS\2333 2335 2334 2332.jpg'
'2337','QUESO CREMON POTE LIGHT 280G','12','D:\Fotos\FRIO\LACTEOS\2386 2346 2337.jpg'
'2338','QUESO CREMA CASANCREM ENTERO 290G','12','D:\Fotos\FRIO\LACTEOS\2338 2339.jpg'
'2339','QUESO CREMA CASANCREM LIGHT 290G','12','D:\Fotos\FRIO\LACTEOS\2338 2339.jpg'
'2340','QUESO BLANCO LS ENTERO 290G','12','D:\Fotos\FRIO\LACTEOS\2340 2341 2348 2372 2347.jpg'
'2341','QUESO BLANCO LS LIGHT 290G','12','D:\Fotos\FRIO\LACTEOS\2340 2341 2348 2372 2347.jpg'
'2344','DULCE D LECHE LS COLONIAL 400G','12','D:\Fotos\FRIO\LACTEOS\2344 2345.jpg'
'2345','DULCE D LECHE LS COLONIAL 250G','12','D:\Fotos\FRIO\LACTEOS\2344 2345.jpg'
'2346','QUESO CREMON 500G','12','D:\Fotos\FRIO\LACTEOS\2386 2346 2337.jpg'
'2348','QUESO POR SALUT LIGHT SERENISIMA 500G','12','D:\Fotos\FRIO\LACTEOS\2340 2341 2348 2372 2347.jpg'
'2349','DANETTE CHOCOLATE 95G','12','D:\Fotos\FRIO\LACTEOS\2349 2350 2399 2382 2325.jpg'
'2350','DANETTE VAINILLA 95G','12','D:\Fotos\FRIO\LACTEOS\2349 2350 2399 2382 2325.jpg'
'2351','POSTRE SERENITO C/ CONFITES VAINILLA 120','12','D:\Fotos\FRIO\LACTEOS\2351 2354 2352.jpg'
'2353','POSTRE SERENITO CON VIT POTE 120G','12','D:\Fotos\FRIO\LACTEOS\2353 2377 2376.jpg'
'2354','POSTRE SERENITO CHOCOBOMBAS 118G','12','D:\Fotos\FRIO\LACTEOS\2351 2354 2352.jpg'
'2355','YOGUR LS DESC VAINILLA SACHET 900','10','D:\Fotos\FRIO\LACTEOS\2355 2311 2310.jpg'
'2356','YOGUR LS DESC FRUTILLA SACHET 900','10','D:\Fotos\FRIO\LACTEOS\2317 2318 2356.jpg'
'2358','PREP. VEGETALES BEBIBLES ALMENDRA 1L','10','D:\Fotos\FRIO\LACTEOS\2358 2360.jpg'
'2361','YOGURISIMO GRIEGO C/CEREAL 140G','12','D:\Fotos\FRIO\LACTEOS\2319 2324 2361 2513.jpg'
'2363','YOGURT CALCIO POTE 120G','12','D:\Fotos\FRIO\LACTEOS\2367 2369 2368 2363 2518.jpg'
'2364','LECHE DESC SERENISIMA  BARISTA','12',''
'2365','MANTECA LA SERENISIMA 100G','20','D:\Fotos\FRIO\LACTEOS\2365 2366.jpg'
'2366','MANTECA LA SERENISIMA 200G','12','D:\Fotos\FRIO\LACTEOS\2365 2366.jpg'
'2367','YOGUR SER C/CEREALES 166G','12','D:\Fotos\FRIO\LACTEOS\2367 2369 2368 2363 2518.jpg'
'2368','YOGUR SER FIRME VAINILLA 190G','12','D:\Fotos\FRIO\LACTEOS\2367 2369 2368 2363 2518.jpg'
'2369','YOGUR SER FIRME FRUTILLA 190G','12','D:\Fotos\FRIO\LACTEOS\2367 2369 2368 2363 2518.jpg'
'2372','QUESO POR SALUT SIN LACTOSA 500G','12','D:\Fotos\FRIO\LACTEOS\2340 2341 2348 2372 2347.jpg'
'2373','YOGURISIMO ENTERO NATURAL 190G','12','D:\Fotos\FRIO\LACTEOS\2321 2320 2322 2373.jpg'
'2374','RICOTTA GARCIA ENTERA 500G','12','D:\Fotos\FRIO\LACTEOS\2374 2375.jpg'
'2375','RICOTTA GARCIA SEMIGRASA 500G','12','D:\Fotos\FRIO\LACTEOS\2374 2375.jpg'
'2376','SERENITO VAINILLA 100G','12','D:\Fotos\FRIO\LACTEOS\2353 2377 2376.jpg'
'2377','SERENITO CHOCOLATE 100G','12','D:\Fotos\FRIO\LACTEOS\2353 2377 2376.jpg'
'2382','POSTRE COPA DANETTE 100G','12','D:\Fotos\FRIO\LACTEOS\2349 2350 2399 2382 2325.jpg'
'2383','CREMON RED. CALORIAS LA SERENISIMA 500G','12',''
'2387','BEBIDA LACTEA SENSE CARAMEL 1L','12','D:\Fotos\FRIO\LACTEOS\2387.jpg'
'2388','LECHE ZERO LACTOSA LA SERENISIMA  1L','12','D:\Fotos\FRIO\LACTEOS\2301 2300 2359 2388.jpg'
'2389','QUESO LS FINLANDIA DAMBO FETAS 150G','12',''
'2390','MOZZARELLA LS S/LACTOSA 220G','12',''
'2392','YOGURT SER BOTELLA MUL 190G','12',''
'2393','YOGURISIMO SER C/GRANOLA 168G','12',''
'2395','SER COLCHON DE FRUTAS BATIDO FRO 175G','12',''
'2398','BEBIDA LACTEA SENSE 200ML','12',''
'2399','DANETTE FLAN 95G','12','D:\Fotos\FRIO\LACTEOS\2349 2350 2399 2382 2325.jpg'
'2400','PURE DE TOMATE NOEL 520G','12','D:\Fotos\ALMACEN\TOMATES Y SALSAS\2400 1471.jpg'
'2401','ROLLO DE PAPEL POSNET','100',''
'2403','CHORIZO FRESCO TRADICIONAL X 3U PALADINI','6','D:\Fotos\FRIO\FIAMBRE\2405 2406 2407 2421 2427.jpg'
'2404','SALAMIN PALADINI','24','D:\Fotos\FRIO\FIAMBRE\2417 2420 2438 2440 2404.jpg'
'2405','MORTADELA PALADINI 300G','16','D:\Fotos\FRIO\FIAMBRE\2405 2406 2407 2421 2427.jpg'
'2406','MORTADELA PALADINI 2500G','1','D:\Fotos\FRIO\FIAMBRE\2405 2406 2407 2421 2427.jpg'
'2407','MORTADELA PALADINI 4.5KG','1','D:\Fotos\FRIO\FIAMBRE\2405 2406 2407 2421 2427.jpg'
'2408','SALCHICHAS PALADINI VIENA 6U','24','D:\Fotos\FRIO\FIAMBRE\2403 2439 2408.jpg'
'2409','SALCHICHAS FELA S/PIEL 6U','24','D:\Fotos\FRIO\FIAMBRE\2413 2416 2410 2409.jpg'
'2410','SALAME MILAN FELA 2.5KG','1','D:\Fotos\FRIO\FIAMBRE\2413 2416 2410 2409.jpg'
'2411','JAMON COCIDO PALADINI 6KG','1','D:\Fotos\FRIO\FIAMBRE\2411 2418 2412 2419.jpg'
'2412','PALETA CLASICA PALADINI 6KG','1','D:\Fotos\FRIO\FIAMBRE\2411 2418 2412 2419.jpg'
'2413','FIAMBRE EMP. FELA C Y P 6KG','1','D:\Fotos\FRIO\FIAMBRE\2413 2416 2410 2409.jpg'
'2414','HOLANDA VERONA 4.3KG','1',''
'2429','MATECA INTY 200G','25','D:\Fotos\FRIO\LACTEOS\2429.jpg'
